10.2417	-18.1806
9.66068	-15.3556
12.5039	-21.6015
5.94228	-26.0222
1.36513	-22.7649
1.81704	-22.0608
0.109418	-15.9271
-0.290869	-20.4918
-6.41777	-20.2119
-9.28011	-19.0996
-10.1706	-15.585
-9.98189	-14.3785
-8.95114	-12.937
-10.4307	-12.2641
-8.76465	-12.4645
-6.22105	-15.9049
-2.53377	-18.0735
2.16289	-13.9603
7.21822	-12.0317
7.45673	-14.8242
9.57233	-18.2148
11.479	-15.4736
8.26479	-15.2382
4.79558	-14.1372
5.15746	-16.8298
3.00233	-21.5072
2.63497	-19.0871
2.01481	-17.3322
-1.41858	-15.0542
-3.80561	-13.4415
-7.06665	-12.2753
-6.98791	-11.5376
-2.90624	-5.88861
1.90661	-6.42585
4.87156	-7.70331
6.6069	-8.24864
6.83946	-6.29002
7.29554	-6.26879
-4.19059	-7.79101
-6.43986	-8.35583
-7.86536	-10.6915
-10.0406	-11.4762
-4.45545	-16.0203
-2.64704	-18.3615
-2.49812	-14.02
-1.57471	-17.7764
0.503926	-19.648
7.13643	-19.5969
12.7183	-19.0342
10.5059	-11.2032
0.0224595	-11.0645
4.41151	-9.05461
0.941092	-19.3839
-7.07536	-25.7679
2.27044	-20.1358
6.00591	-30.0086
3.03243	-28.5595
4.00513	-26.5811
4.78945	-27.3171
5.99161	-27.3436
7.4251	-24.6648
12.5896	-24.2641
8.52901	-12.9886
1.65474	-18.8436
0.445446	-13.0442
-3.43124	-15.4241
2.64397	-15.9884
3.63635	-25.1628
2.25434	-24.6381
8.71987	-20.042
8.7022	-17.2835
-0.574859	-23.9122
-3.19892	-22.9504
-3.01432	-23.2584
-1.57045	-24.5507
-1.79922	-26.2668
-0.382076	-26.0916
0.652059	-24.1572
1.59356	-22.3058
-0.215801	-24.8996
-0.42626	-24.0797
-0.311408	-24.8998
-0.631636	-25.7468
-1.32893	-28.057
-1.80763	-29.6405
-1.89479	-27.5983
-3.54831	-23.9462
-3.47579	-22.9779
-1.93122	-21.5131
0.168767	-18.2641
6.41851	-13.285
10.1802	-14.5086
7.14	-13.4399
8.13044	-13.1971
7.91323	-15.3203
7.05428	-16.3121
6.28415	-19.3153
6.48162	-22.7145
4.27196	-21.477
3.64924	-17.514
5.95476	-12.3275
0.312543	-14.2964
2.37191	-7.04998
3.3893	-12.0033
6.40214	-9.4299
5.45948	-26.7136
3.84569	-26.2277
5.46467	-26.3481
3.35424	-24.713
2.83338	-22.6201
1.24169	-20.2786
-0.134304	-16.5785
1.481	-18.0062
0.465541	-15.3524
-0.643833	-7.50656
1.23663	-9.54958
-1.9827	-7.47748
-0.675085	-12.1545
0.675165	-20.254
-1.70944	-18.2194
-0.595118	-18.4378
0.432234	-17.4407
0.201228	-17.2795
0.91751	-17.4242
3.70456	-17.6753
8.59001	-14.1291
16.1917	-13.3593
16.1057	-17.2925
14.5846	-20.3666
11.5541	-20.0688
7.58162	-21.0602
7.47704	-18.1615
9.91763	-19.8596
7.28685	-14.5694
10.5681	-5.29762
7.4587	-3.21827
5.92142	-5.3293
8.18658	-7.49234
-8.01474	-8.18292
-7.93914	-8.51357
-7.31446	-10.7641
-4.81276	-10.0122
-2.928	-9.52607
0.943769	-12.8247
2.86745	-14.703
4.70746	-15.3291
6.33636	-14.8812
10.9899	-14.815
11.9085	-22.6963
12.4855	-20.5193
8.82717	-14.905
9.38332	-15.7678
9.56816	-15.2099
8.47962	-15.3918
7.16595	-6.58697
6.93709	-5.3069
7.8995	-6.94939
2.60064	-21.8606
6.45004	-20.0359
0.38498	-22.1151
0.13829	-17.3511
-1.97443	-15.517
-3.65433	-14.985
-3.04258	-15.5536
-2.90558	-15.2554
-3.86025	-14.1621
-0.779305	-9.08248
-0.793947	-8.73947
-0.365043	-8.85478
-5.10745	-9.31164
-5.26427	-10.3503
-5.54486	-10.1558
-5.03789	-10.0873
-5.35009	-8.68597
2.89115	-12.002
10.8222	-12.9337
10.099	-15.2697
5.8241	-12.9181
7.67654	-11.6448
6.94774	-6.95648
9.66405	-13.8075
14.0418	-15.2104
13.4726	-14.4448
-4.52155	-15.2174
-5.88867	-12.5396
-7.98739	-10.4166
-8.93714	-10.0824
-6.91654	-3.9605
-5.27569	-10.1997
-3.45668	-3.53787
-2.33986	-9.16017
5.34297	-11.1027
4.5582	-20.5436
5.96602	-28.4533
8.16184	-29.1143
9.6361	-27.3561
12.2257	-22.3607
11.3401	-20.3623
9.80103	-7.02253
-0.292509	-7.22755
0.532763	-9.28903
2.4121	-2.85948
5.09907	-1.60014
-1.48276	-6.49064
-5.31059	-17.5569
2.42395	-16.5191
-2.17434	-17.5468
-3.17456	-16.8376
-2.70792	-15.5277
-2.60218	-16.5084
-2.69032	-14.3591
-4.22468	-12.7066
-7.16508	-10.8885
-4.07359	-8.23421
-3.53117	-3.93016
-3.37243	-2.43695
-4.89676	-0.139435
-1.74614	-1.02254
-0.225357	-0.025746
-1.99887	-2.01484
0.472431	-0.0204711
3.34543	3.60553
2.19541	1.53969
-1.4714	-4.09667
0.12637	-6.33326
-7.36544	-10.9612
2.79303	-4.01309
0.26613	-7.9469
3.20173	-9.66549
0.548644	-4.78247
2.56721	-7.24576
0.924879	-8.59141
-2.0271	-8.02824
-1.19719	-2.69589
1.74812	-6.06321
-1.0802	-6.10597
1.96371	-5.45341
2.91131	-7.55904
-1.89943	-4.25533
-4.56217	-10.072
-12.3305	-14.935
-11.8796	-18.4892
-13.9409	-12.7027
-10.1609	-13.0586
-3.25142	-15.1958
2.71923	-10.0053
5.78337	-1.02101
7.96081	-5.7643
6.62638	-5.90827
3.5414	-6.7341
-2.1214	-21.9731
-2.25003	-10.6551
-8.8716	-10
-10.7432	-8.10478
-13.4272	-13.8141
-9.92353	-7.91525
-7.59744	-5.83063
-2.953	-0.86673
-0.289399	-16.1342
-2.33983	-16.952
-2.38349	-18.3657
-1.17487	-17.234
0.778	-13.5219
1.88476	-9.32348
5.14675	-8.29541
9.831	-11.2014
3.74593	-9.97867
-5.5112	-13.2648
-3.00936	-8.60016
-4.61415	-17.2722
-5.51205	-18.6661
-4.36816	-20.6995
-2.88278	-16.7842
2.00885	-18.9611
4.63956	-22.9765
7.66276	-20.3375
5.38289	-22.7251
0.531578	-23.2297
-0.0909759	-26.1475
2.67593	-26.4126
3.66632	-23.1676
2.41921	-17.2128
-0.608576	-12.4627
-6.28888	-9.39911
-8.71965	-9.17676
-9.77066	-11.7003
-6.36242	-9.78364
3.94805	-7.02745
3.68009	-10.9858
7.19542	-4.97121
5.38562	-6.08286
1.15775	-5.50436
-0.546546	-6.84452
6.52837	-3.5459
-2.02169	-8.08445
-0.264723	-4.19854
3.09772	4.15149
6.22527	-3.75513
4.17177	-16.033
0.519927	-21.495
-3.69861	-18.8572
-4.86231	-16.4938
-2.80881	-19.3019
-2.76396	-19.7137
-2.92329	-19.1823
-2.68775	-19.4284
-2.92425	-18.4729
-1.44455	-17.1993
-1.93079	-16.5611
-3.1288	-16.2501
-7.32277	-12.9808
-8.51269	-12.2981
-8.86731	-11.0019
-11.6556	-10.1341
-9.09299	-9.27925
-7.40965	-8.94038
-6.72559	-9.10654
-5.49116	-8.72431
-4.36797	-8.80509
-2.6753	-8.54414
4.44413	-9.10413
6.47473	-7.40882
2.07082	-6.54531
-3.17315	-8.64673
-5.15895	-8.31169
-7.22686	-8.81389
-7.00086	-9.12934
-6.66158	-9.55652
-4.83502	-9.24465
-8.48469	-3.55422
-7.74483	-1.4061
-4.50285	-1.00915
-8.18604	-5.33042
-8.94343	-5.58556
-7.62564	-6.80733
-0.992525	-5.85304
-4.42635	-4.90452
-2.5974	-1.16678
-7.48436	-1.89866
-2.64134	-9.73548
-4.22067	-12.0178
3.58561	-6.56542
-7.14379	-9.69143
-5.46407	-14.9517
-4.15822	-14.1909
-1.42792	-17.4385
2.18225	-19.2053
3.00622	-12.8815
4.17711	-10.4463
1.3885	-11.9016
-8.901	-11.4625
-8.32308	-5.46529
3.01391	-5.30593
4.49107	-5.96578
6.07132	-2.98918
2.52107	-9.79592
-1.71271	-6.56495
-7.54978	-6.07766
-11.5516	-11.9673
-4.66614	-14.4523
7.33704	-9.70016
7.39972	-15.8405
-1.77247	-12.0145
0.0325918	-16.4417
-3.07903	-18.0315
-7.74957	-17.0065
-10.1198	-16.2255
-10.3133	-14.6625
-12.3245	-16.2298
-13.4436	-18.0131
-16.0823	-12.7075
-15.7021	-13.3995
-17.7201	-14.1587
-18.0695	-11.6509
-16.7055	-6.10349
-14.8173	-5.4404
-15.4654	-4.70335
-13.2826	-5.85254
-8.54426	-7.67233
-3.74098	-8.76983
2.20348	-12.8359
6.285	-12.6247
10.4589	-9.24985
14.669	-17.6839
11.1524	-22.6886
10.9351	-26.1088
11.0067	-23.2403
8.69038	-25.273
8.39977	-23.3993
10.0673	-23.618
3.00504	-21.0664
0.731404	-20.3411
-0.717626	-19.9721
-2.15186	-17.6242
-6.19092	-12.9795
-9.7295	-12.0347
-12.3568	-12.8426
-12.7754	-15.1013
-13.7175	-13.4501
-14.1944	-11.3638
-11.6354	-11.4038
-10.9892	-8.89068
-9.74917	-6.45597
-7.92458	-8.32389
0.698795	-1.10842
-3.512	-9.90039
-8.10797	-21.5557
-7.91945	-18.9125
-4.1141	-14.1133
-5.61406	-8.35296
-4.74043	-7.18865
-6.48401	-15.491
-4.91955	-6.64673
-4.0412	-11.1956
-0.436582	2.81812
-4.21679	-3.13965
0.305283	-4.2538
0.175673	-7.89209
-2.3522	-9.36058
3.33895	-6.92369
-2.021	-5.66729
3.02423	-2.91943
-1.1515	-4.46816
-0.436456	-8.47746
-0.739021	-5.22732
-0.378591	-9.54259
3.46948	-12.0257
-0.910261	-12.2881
3.54529	-12.1201
3.45897	-14.4272
0.547733	-12.3346
-0.0807502	-13.763
1.44263	-16.7935
3.24836	-22.1892
3.1533	-26.2571
0.859627	-25.2988
4.14575	-22.0703
3.20425	-14.711
5.74621	-18.3963
4.46996	-17.4452
6.17596	-16.7169
5.75169	-17.6361
4.61619	-18.2947
6.60967	-18.5322
-1.95588	-4.19028
-2.76031	-5.37354
-5.93953	-6.90005
-4.08028	-3.36848
-0.224906	-14.7343
-6.49099	-8.40596
-4.71127	-9.79231
-3.36544	-12.6155
-3.48595	-12.5248
-2.27609	-12.1828
-1.17267	-11.8997
2.53216	-10.8459
2.03114	-9.19087
4.16813	-10.5424
6.52626	-13.3048
7.30087	-19.4359
4.85733	-22.584
4.62552	-25.3609
1.82521	-27.0052
-1.40405	-27.1857
-3.35905	-22.6444
-4.00105	-21.4877
-3.07615	-18.5897
-0.366809	-19.052
7.74502	-12.2726
10.3484	-11.3592
8.70043	-9.40329
11.3199	-12.7461
4.12015	-8.70206
8.84641	-4.72733
5.38261	-1.13707
-3.0466	-2.69285
-16.1698	-8.34539
-1.60646	-2.53588
-2.72688	-15.5644
-3.04437	-20.973
-4.71746	-15.6868
-5.3194	-15.1901
-6.9001	-11.7346
-7.62541	-10.3552
-7.21497	-10.2976
-8.31301	-9.11861
-8.42375	-8.14022
-3.73685	-4.46677
9.4379	-20.1191
8.05394	-19.4872
6.97548	-21.0533
7.82323	-17.7185
8.0133	-19.6255
6.049	-20.9643
8.07026	-20.1342
5.75027	-18.888
-0.813239	-8.76635
-0.83049	-5.46927
-7.13345	2.41163
-4.03897	-6.52223
-4.98715	-1.24752
-3.32444	-10.3794
0.145748	-0.372858
-5.33524	-2.24019
-6.17722	-12.0425
-6.53176	-12.4729
-7.37436	-11.716
-7.39537	-9.35988
-8.14722	-6.07487
-8.86462	-4.57674
-5.56721	-3.15712
6.74194	-3.10314
5.51829	-5.4133
5.14258	-4.96142
-4.49258	-5.43659
-6.82243	-8.31764
-8.64023	-6.3745
-8.08315	-5.93511
-5.25629	-6.49366
-3.84404	-9.99401
-2.93168	-13.6587
-2.19736	-17.7931
-1.73379	-21.9037
0.586637	-16.3389
5.52019	-9.49617
5.9978	-8.91147
9.8929	-7.59423
6.3326	-0.565641
5.56738	0.704877
-3.48022	-2.51517
-2.34818	-1.96048
-3.10516	-2.34546
-0.744269	-6.10368
0.66376	-10.8103
2.34539	-16.3383
-0.661753	-15.6501
-1.16918	-14.511
-3.19071	-13.1597
-5.67752	-10.7524
-7.66236	-7.91194
-6.45528	-7.35317
-3.77401	-7.68048
-0.518469	-9.55307
4.56038	-9.50605
5.97203	-16.6398
5.85796	-16.8856
4.59503	-18.7929
4.10942	-16.0386
2.46149	-14.7213
1.92098	-16.2542
0.819078	-18.5631
5.72762	-21.4816
5.53199	-21.0124
5.89639	-22.8723
5.92728	-23.2354
-4.47248	-18.4014
-11.0382	-16.6574
-20.0501	-10.7993
-21.1394	-14.5107
-22.1064	-13.7008
-19.3366	-12.0728
-21.2709	-9.76598
-19.032	-3.82442
-16.6682	-5.96776
-13.9153	-7.90405
-11.5371	-7.22781
-7.88071	-9.7529
-4.60133	-11.9746
-1.46224	-18.4838
-0.29979	-22.7816
1.26686	-17.5889
2.25455	-8.35345
1.81755	-5.75021
6.72773	-0.604025
5.9696	-2.93613
2.61508	-6.51352
4.61117	-5.59611
4.86238	-9.5574
3.26374	-4.75426
1.36853	-5.11466
6.36218	-1.26762
15.1932	1.19063
5.14653	-3.26923
7.2159	-0.641962
7.02965	-2.8229
2.92506	-0.518453
3.26284	-1.26401
0.350388	-4.47093
-13.6556	-2.93006
-13.5626	5.25414
-10.7048	5.33674
-11.4625	4.94482
-10.5559	1.46785
-10.5998	2.20523
-9.68409	1.00664
-8.10333	-2.96596
-7.73264	-6.09632
-7.80569	-8.60699
-7.63138	-11.6994
-5.19948	-11.9284
1.6188	-11.4861
-2.65283	-10.4629
-12.4329	-9.48659
-6.60883	-9.28056
-7.72353	-8.11906
-7.38122	-6.66066
-8.45726	-7.27536
-10.428	-5.17187
-7.67272	-6.23482
-7.03992	-5.81589
0.758546	-2.16358
0.473361	0.797157
3.9505	3.00442
0.69285	3.0273
3.07046	6.28486
-2.4061	0.182223
-2.67192	-1.81217
-5.75239	-3.45915
-5.42574	-7.37709
-9.62975	-7.5164
-10.0793	-6.0789
-9.98885	-6.12193
-8.65814	-5.97526
-3.16868	-11.4631
3.25557	-12.4719
5.3891	-16.4946
4.16146	-14.0802
4.2488	-14.4931
4.93487	-14.0229
4.80266	-13.1359
5.75369	-13.3352
8.70525	-14.4841
7.91384	-15.0682
9.50538	-14.6817
9.86818	-9.70513
4.6102	-12.568
5.32893	-23.0926
-1.70252	-20.2525
-4.34935	-18.6785
-7.51707	-16.4106
-12.1735	-12.9692
-19.2874	-6.86659
-16.9643	-6.73468
-17.4469	-5.08805
-17.3532	-5.19552
-17.8878	-6.91479
-18.3459	-6.71407
-18.4007	-8.65201
-19.514	-8.9999
-18.128	-9.14579
-17.7793	-9.26497
-16.6109	-9.17452
-9.17996	-6.28943
-6.13059	-5.26269
0.267047	-10.3069
3.66511	-3.85501
2.90466	-5.72226
1.47185	-8.45446
-0.725927	-10.238
-5.70905	-5.75175
-17.4909	-2.4153
-14.9717	0.991606
-13.0995	0.647832
-11.2773	-0.922659
-8.12094	-6.01853
-3.31412	-13.9717
2.18183	-11.5948
-0.622809	-15.3541
-4.32267	-15.8295
-4.14982	-13.9964
-5.02458	-12.6364
-2.81188	-14.1841
-0.862123	-17.9373
1.63777	-20.5611
4.42394	-22.409
9.22735	-17.6093
7.33426	-9.81902
6.52192	-10.6722
8.21532	-17.1763
2.34541	-12.1003
2.39242	-9.44024
11.2484	-12.921
5.58172	-5.02468
2.04192	-6.74745
3.58392	-9.17836
5.22704	-6.28553
4.0987	-12.6815
0.529809	-17.7925
2.26896	-22.0742
1.81419	-22.8923
3.26342	-24.1385
1.28441	-24.3696
1.10968	-24.514
0.552571	-24.476
0.272209	-21.4192
1.97263	-18.6736
9.40046	-17.0588
9.05359	-19.5446
9.27165	-16.2132
9.69551	-13.4165
